Variable,Municipality,Time,Value
crop_yield_total,Nässjö,2008,6.367041198501873
crop_yield_total,Sävsjö,2008,6.367041198501873
crop_yield_total,Tranås,2008,6.367041198501873
crop_yield_total,Vaggeryd,2008,6.367041198501873
crop_yield_total,Vetlanda,2008,6.367041198501873
crop_yield_total,Värnamo,2008,6.367041198501873
crop_yield_total,Arboga,2008,6.019169329073482
crop_yield_total,Fagersta,2008,6.019169329073482
crop_yield_total,Hallstahammar,2008,6.019169329073482
crop_yield_total,Kungsör,2008,6.019169329073482
crop_yield_total,Köping,2008,6.019169329073482
crop_yield_total,Norberg,2008,6.019169329073482
crop_yield_total,Sala,2008,6.019169329073482
crop_yield_total,Skinnskatteberg,2008,6.019169329073482
crop_yield_total,Surahammar,2008,6.019169329073482
crop_yield_total,Västerås,2008,6.019169329073482
crop_yield_total,Arvika,2008,5.0
crop_yield_total,Eda,2008,5.0
crop_yield_total,Filipstad,2008,5.0
crop_yield_total,Forshaga,2008,5.0
crop_yield_total,Grums,2008,5.0
crop_yield_total,Hagfors,2008,5.0
crop_yield_total,Hammarö,2008,5.0
crop_yield_total,Karlstad,2008,5.0
crop_yield_total,Kil,2008,5.0
crop_yield_total,Kristinehamn,2008,5.0
crop_yield_total,Munkfors,2008,5.0
crop_yield_total,Storfors,2008,5.0
crop_yield_total,Sunne,2008,5.0
crop_yield_total,Säffle,2008,5.0
crop_yield_total,Torsby,2008,5.0
crop_yield_total,Årjäng,2008,5.0
crop_yield_total,Askersund,2008,6.193895870736086
crop_yield_total,Degerfors,2008,6.193895870736086
crop_yield_total,Hallsberg,2008,6.193895870736086
crop_yield_total,Hällefors,2008,6.193895870736086
crop_yield_total,Karlskoga,2008,6.193895870736086
crop_yield_total,Kumla,2008,6.193895870736086
crop_yield_total,Laxå,2008,6.193895870736086
crop_yield_total,Lekeberg,2008,6.193895870736086
crop_yield_total,Lindesberg,2008,6.193895870736086
crop_yield_total,Ljusnarsberg,2008,6.193895870736086
crop_yield_total,Nora,2008,6.193895870736086
crop_yield_total,Örebro,2008,6.193895870736086
crop_yield_total,Avesta,2008,4.384236453201971
crop_yield_total,Borlänge,2008,4.384236453201971
crop_yield_total,Falun,2008,4.384236453201971
crop_yield_total,Gagnef,2008,4.384236453201971
crop_yield_total,Hedemora,2008,4.384236453201971
crop_yield_total,Leksand,2008,4.384236453201971
crop_yield_total,Ludvika,2008,4.384236453201971
crop_yield_total,Malung,2008,4.384236453201971
crop_yield_total,Mora,2008,4.384236453201971
crop_yield_total,Orsa,2008,4.384236453201971
crop_yield_total,Rättvik,2008,4.384236453201971
crop_yield_total,Smedjebacken,2008,4.384236453201971
crop_yield_total,Säter,2008,4.384236453201971
crop_yield_total,Vansbro,2008,4.384236453201971
crop_yield_total,Älvdalen,2008,4.384236453201971
crop_yield_total,Bjuv,2008,7.668260389849209
crop_yield_total,Bromölla,2008,7.668260389849209
crop_yield_total,Burlöv,2008,7.668260389849209
crop_yield_total,Båstad,2008,7.668260389849209
crop_yield_total,Eslöv,2008,7.668260389849209
crop_yield_total,Helsingborg,2008,7.668260389849209
crop_yield_total,Hässleholm,2008,7.668260389849209
crop_yield_total,Höganäs,2008,7.668260389849209
crop_yield_total,Hörby,2008,7.668260389849209
crop_yield_total,Höör,2008,7.668260389849209
crop_yield_total,Klippan,2008,7.668260389849209
crop_yield_total,Kristianstad,2008,7.668260389849209
crop_yield_total,Kävlinge,2008,7.668260389849209
crop_yield_total,Landskrona,2008,7.668260389849209
crop_yield_total,Lomma,2008,7.668260389849209
crop_yield_total,Lund,2008,7.668260389849209
crop_yield_total,Malmö,2008,7.668260389849209
crop_yield_total,Osby,2008,7.668260389849209
crop_yield_total,Perstorp,2008,7.668260389849209
crop_yield_total,Simrishamn,2008,7.668260389849209
crop_yield_total,Sjöbo,2008,7.668260389849209
crop_yield_total,Skurup,2008,7.668260389849209
crop_yield_total,Staffanstorp,2008,7.668260389849209
crop_yield_total,Svalöv,2008,7.668260389849209
crop_yield_total,Svedala,2008,7.668260389849209
crop_yield_total,Tomelilla,2008,7.668260389849209
crop_yield_total,Trelleborg,2008,7.668260389849209
crop_yield_total,Vellinge,2008,7.668260389849209
crop_yield_total,Ystad,2008,7.668260389849209
crop_yield_total,Ängelholm,2008,7.668260389849209
crop_yield_total,Åstorp,2008,7.668260389849209
crop_yield_total,Örkelljunga,2008,7.668260389849209
crop_yield_total,Östra Göinge,2008,7.668260389849209
crop_yield_total,Borgholm,2008,6.48331830477908
crop_yield_total,Emmaboda,2008,6.48331830477908
crop_yield_total,Hultsfred,2008,6.48331830477908
crop_yield_total,Högsby,2008,6.48331830477908
crop_yield_total,Kalmar,2008,6.48331830477908
crop_yield_total,Mönsterås,2008,6.48331830477908
crop_yield_total,Mörbylånga,2008,6.48331830477908
crop_yield_total,Nybro,2008,6.48331830477908
crop_yield_total,Oskarshamn,2008,6.48331830477908
crop_yield_total,Torsås,2008,6.48331830477908
crop_yield_total,Vimmerby,2008,6.48331830477908
crop_yield_total,Västervik,2008,6.48331830477908
crop_yield_total,Botkyrka,2008,5.217391304347826
crop_yield_total,Danderyd,2008,5.217391304347826
crop_yield_total,Ekerö,2008,5.217391304347826
crop_yield_total,Haninge,2008,5.217391304347826
crop_yield_total,Huddinge,2008,5.217391304347826
crop_yield_total,Järfälla,2008,5.217391304347826
crop_yield_total,Lidingö,2008,5.217391304347826
crop_yield_total,Nacka,2008,5.217391304347826
crop_yield_total,Norrtälje,2008,5.217391304347826
crop_yield_total,Nykvarn,2008,5.217391304347826
crop_yield_total,Nynäshamn,2008,5.217391304347826
crop_yield_total,Salem,2008,5.217391304347826
crop_yield_total,Sigtuna,2008,5.217391304347826
crop_yield_total,Sollentuna,2008,5.217391304347826
crop_yield_total,Solna,2008,5.217391304347826
crop_yield_total,Stockholm,2008,5.217391304347826
crop_yield_total,Sundbyberg,2008,5.217391304347826
crop_yield_total,Södertälje,2008,5.217391304347826
crop_yield_total,Tyresö,2008,5.217391304347826
crop_yield_total,Täby,2008,5.217391304347826
crop_yield_total,Upplands Väsby,2008,5.217391304347826
crop_yield_total,Upplands-Bro,2008,5.217391304347826
crop_yield_total,Vallentuna,2008,5.217391304347826
crop_yield_total,Vaxholm,2008,5.217391304347826
crop_yield_total,Värmdö,2008,5.217391304347826
crop_yield_total,Österåker,2008,5.217391304347826
crop_yield_total,Boxholm,2008,6.670896785109983
crop_yield_total,Finspång,2008,6.670896785109983
crop_yield_total,Kinda,2008,6.670896785109983
crop_yield_total,Linköping,2008,6.670896785109983
crop_yield_total,Mjölby,2008,6.670896785109983
crop_yield_total,Motala,2008,6.670896785109983
crop_yield_total,Norrköping,2008,6.670896785109983
crop_yield_total,Söderköping,2008,6.670896785109983
crop_yield_total,Vadstena,2008,6.670896785109983
crop_yield_total,Valdemarsvik,2008,6.670896785109983
crop_yield_total,Ydre,2008,6.670896785109983
crop_yield_total,Åtvidaberg,2008,6.670896785109983
crop_yield_total,Ödeshög,2008,6.670896785109983
crop_yield_total,Enköping,2008,6.0512503859215805
crop_yield_total,Heby,2008,6.0512503859215805
crop_yield_total,Håbo,2008,6.0512503859215805
crop_yield_total,Knivsta,2008,6.0512503859215805
crop_yield_total,Tierp,2008,6.0512503859215805
crop_yield_total,Uppsala,2008,6.0512503859215805
crop_yield_total,Älvkarleby,2008,6.0512503859215805
crop_yield_total,Östhammar,2008,6.0512503859215805
crop_yield_total,Eskilstuna,2008,6.162878787878788
crop_yield_total,Flen,2008,6.162878787878788
crop_yield_total,Gnesta,2008,6.162878787878788
crop_yield_total,Katrineholm,2008,6.162878787878788
crop_yield_total,Nyköping,2008,6.162878787878788
crop_yield_total,Oxelösund,2008,6.162878787878788
crop_yield_total,Strängnäs,2008,6.162878787878788
crop_yield_total,Trosa,2008,6.162878787878788
crop_yield_total,Vingåker,2008,6.162878787878788
crop_yield_total,Falkenberg,2008,6.055363321799308
crop_yield_total,Halmstad,2008,6.055363321799308
crop_yield_total,Hylte,2008,6.055363321799308
crop_yield_total,Kungsbacka,2008,6.055363321799308
crop_yield_total,Laholm,2008,6.055363321799308
crop_yield_total,Varberg,2008,6.055363321799308
crop_yield_total,Gotland,2008,5.134730538922156
crop_yield_total,Karlshamn,2008,6.822916666666667
crop_yield_total,Karlskrona,2008,6.822916666666667
crop_yield_total,Olofström,2008,6.822916666666667
crop_yield_total,Ronneby,2008,6.822916666666667
crop_yield_total,Sölvesborg,2008,6.822916666666667
hydro_prod,Upplands Väsby,2008,0.0
hydro_prod,Vallentuna,2008,0.0
hydro_prod,Österåker,2008,0.0
hydro_prod,Värmdö,2008,0.0
hydro_prod,Järfälla,2008,0.0
hydro_prod,Ekerö,2008,0.0
hydro_prod,Huddinge,2008,0.0
hydro_prod,Botkyrka,2008,0.0
hydro_prod,Salem,2008,0.0
hydro_prod,Haninge,2008,0.0
hydro_prod,Tyresö,2008,1327.0
hydro_prod,Upplands-Bro,2008,0.0
hydro_prod,Nykvarn,2008,0.0
hydro_prod,Täby,2008,0.0
hydro_prod,Danderyd,2008,0.0
hydro_prod,Sollentuna,2008,0.0
hydro_prod,Stockholm,2008,0.0
hydro_prod,Södertälje,2008,0.0
hydro_prod,Nacka,2008,0.0
hydro_prod,Sundbyberg,2008,0.0
hydro_prod,Solna,2008,0.0
hydro_prod,Lidingö,2008,0.0
hydro_prod,Vaxholm,2008,0.0
hydro_prod,Norrtälje,2008,0.0
hydro_prod,Sigtuna,2008,0.0
hydro_prod,Nynäshamn,2008,0.0
hydro_prod,Håbo,2008,0.0
hydro_prod,Älvkarleby,2008,813720.0
hydro_prod,Knivsta,2008,0.0
hydro_prod,Heby,2008,0.0
hydro_prod,Tierp,2008,397872.0
hydro_prod,Uppsala,2008,0.0
hydro_prod,Östhammar,2008,0.0
hydro_prod,Vingåker,2008,1534.0
hydro_prod,Gnesta,2008,0.0
hydro_prod,Nyköping,2008,14052.0
hydro_prod,Oxelösund,2008,0.0
hydro_prod,Flen,2008,0.0
hydro_prod,Katrineholm,2008,4167.0
hydro_prod,Eskilstuna,2008,0.0
hydro_prod,Strängnäs,2008,402.0
hydro_prod,Trosa,2008,0.0
hydro_prod,Ödeshög,2008,0.0
hydro_prod,Ydre,2008,0.0
hydro_prod,Kinda,2008,6392.0
hydro_prod,Boxholm,2008,37040.0
hydro_prod,Åtvidaberg,2008,2715.0
hydro_prod,Finspång,2008,7383.0
hydro_prod,Valdemarsvik,2008,228.0
hydro_prod,Linköping,2008,173410.0
hydro_prod,Norrköping,2008,218181.0
hydro_prod,Söderköping,2008,3976.0
hydro_prod,Motala,2008,78660.0
hydro_prod,Vadstena,2008,0.0
hydro_prod,Mjölby,2008,36960.0
hydro_prod,Aneby,2008,266.0
hydro_prod,Gnosjö,2008,0.0
hydro_prod,Mullsjö,2008,126.0
hydro_prod,Habo,2008,0.0
hydro_prod,Gislaved,2008,4670.0
hydro_prod,Vaggeryd,2008,1749.0
hydro_prod,Jönköping,2008,79445.0
hydro_prod,Nässjö,2008,0.0
hydro_prod,Värnamo,2008,13489.0
hydro_prod,Sävsjö,2008,0.0
hydro_prod,Vetlanda,2008,16011.0
hydro_prod,Eksjö,2008,0.0
hydro_prod,Tranås,2008,0.0
hydro_prod,Uppvidinge,2008,3345.0
hydro_prod,Lessebo,2008,0.0
hydro_prod,Tingsryd,2008,66114.0
hydro_prod,Alvesta,2008,0.0
hydro_prod,Älmhult,2008,11001.0
hydro_prod,Markaryd,2008,218137.0
hydro_prod,Växjö,2008,2976.0
hydro_prod,Ljungby,2008,50290.0
hydro_prod,Högsby,2008,37024.0
hydro_prod,Torsås,2008,0.0
hydro_prod,Mörbylånga,2008,0.0
hydro_prod,Hultsfred,2008,1504.6666666666667
hydro_prod,Mönsterås,2008,15246.0
hydro_prod,Emmaboda,2008,81.0
hydro_prod,Kalmar,2008,0.0
hydro_prod,Nybro,2008,1600.0
hydro_prod,Oskarshamn,2008,0.0
hydro_prod,Västervik,2008,16136.0
hydro_prod,Vimmerby,2008,0.0
hydro_prod,Borgholm,2008,0.0
hydro_prod,Gotland,2008,1390.0
hydro_prod,Olofström,2008,2313.0
hydro_prod,Karlskrona,2008,700.0
hydro_prod,Ronneby,2008,43999.0
hydro_prod,Karlshamn,2008,29385.0
hydro_prod,Sölvesborg,2008,0.0
hydro_prod,Svalöv,2008,0.0
hydro_prod,Staffanstorp,2008,0.0
hydro_prod,Burlöv,2008,0.0
hydro_prod,Vellinge,2008,0.0
hydro_prod,Östra Göinge,2008,66598.0
hydro_prod,Örkelljunga,2008,0.0
hydro_prod,Bjuv,2008,0.0
hydro_prod,Kävlinge,2008,0.0
hydro_prod,Lomma,2008,0.0
hydro_prod,Svedala,2008,0.0
hydro_prod,Skurup,2008,0.0
hydro_prod,Sjöbo,2008,0.0
hydro_prod,Hörby,2008,0.0
hydro_prod,Höör,2008,0.0
hydro_prod,Tomelilla,2008,0.0
hydro_prod,Bromölla,2008,0.0
hydro_prod,Osby,2008,30528.0
hydro_prod,Perstorp,2008,0.0
hydro_prod,Klippan,2008,0.0
hydro_prod,Åstorp,2008,0.0
hydro_prod,Båstad,2008,0.0
hydro_prod,Malmö,2008,0.0
hydro_prod,Lund,2008,0.0
hydro_prod,Landskrona,2008,0.0
hydro_prod,Helsingborg,2008,0.0
hydro_prod,Höganäs,2008,0.0
hydro_prod,Eslöv,2008,0.0
hydro_prod,Ystad,2008,0.0
hydro_prod,Trelleborg,2008,0.0
hydro_prod,Kristianstad,2008,25866.0
hydro_prod,Simrishamn,2008,0.0
hydro_prod,Ängelholm,2008,0.0
hydro_prod,Hässleholm,2008,0.0
hydro_prod,Hylte,2008,130724.5
hydro_prod,Halmstad,2008,95297.0
hydro_prod,Laholm,2008,424624.0
hydro_prod,Falkenberg,2008,258448.0
hydro_prod,Varberg,2008,3156.0
hydro_prod,Kungsbacka,2008,1480.0
hydro_prod,Härryda,2008,2329.0
hydro_prod,Partille,2008,8971.0
hydro_prod,Öckerö,2008,0.0
hydro_prod,Stenungsund,2008,0.0
hydro_prod,Tjörn,2008,0.0
hydro_prod,Orust,2008,0.0
hydro_prod,Sotenäs,2008,0.0
hydro_prod,Munkedal,2008,13100.0
hydro_prod,Tanum,2008,0.0
hydro_prod,Dals-Ed,2008,0.0
hydro_prod,Färgelanda,2008,1937.0
hydro_prod,Ale,2008,0.0
hydro_prod,Lerum,2008,28847.0
hydro_prod,Vårgårda,2008,4712.0
hydro_prod,Bollebygd,2008,4085.0
hydro_prod,Grästorp,2008,666.0
hydro_prod,Essunga,2008,726.0
hydro_prod,Karlsborg,2008,3643.0
hydro_prod,Gullspång,2008,129141.0
hydro_prod,Tranemo,2008,561.0
hydro_prod,Bengtsfors,2008,64002.0
hydro_prod,Mellerud,2008,37538.0
hydro_prod,Lilla Edet,2008,251576.0
hydro_prod,Mark,2008,96730.0
hydro_prod,Svenljunga,2008,60284.0
hydro_prod,Vara,2008,2968.0
hydro_prod,Götene,2008,0.0
hydro_prod,Tibro,2008,992.0
hydro_prod,Töreboda,2008,0.0
hydro_prod,Göteborg,2008,0.0
hydro_prod,Mölndal,2008,0.0
hydro_prod,Kungälv,2008,0.0
hydro_prod,Lysekil,2008,0.0
hydro_prod,Uddevalla,2008,0.0
hydro_prod,Strömstad,2008,0.0
hydro_prod,Vänersborg,2008,215026.0
hydro_prod,Trollhättan,2008,1589661.0
hydro_prod,Alingsås,2008,11319.0
hydro_prod,Borås,2008,33518.0
hydro_prod,Ulricehamn,2008,0.0
hydro_prod,Åmål,2008,4665.0
hydro_prod,Mariestad,2008,9838.0
hydro_prod,Lidköping,2008,6308.0
hydro_prod,Skara,2008,515.0
hydro_prod,Skövde,2008,0.0
hydro_prod,Hjo,2008,2000.0
hydro_prod,Tidaholm,2008,729.0
hydro_prod,Falköping,2008,1292.0
hydro_prod,Kil,2008,25707.0
hydro_prod,Eda,2008,51668.0
hydro_prod,Torsby,2008,822303.0
hydro_prod,Storfors,2008,5424.0
hydro_prod,Hammarö,2008,0.0
hydro_prod,Munkfors,2008,211251.0
hydro_prod,Forshaga,2008,165244.0
hydro_prod,Grums,2008,0.0
hydro_prod,Årjäng,2008,19862.0
hydro_prod,Sunne,2008,122415.5
hydro_prod,Karlstad,2008,30442.0
hydro_prod,Kristinehamn,2008,0.0
hydro_prod,Filipstad,2008,61939.0
hydro_prod,Hagfors,2008,650021.0
hydro_prod,Arvika,2008,175525.0
hydro_prod,Säffle,2008,12197.0
hydro_prod,Lekeberg,2008,2475.0
hydro_prod,Laxå,2008,3851.0
hydro_prod,Hallsberg,2008,426.0
hydro_prod,Degerfors,2008,58819.0
hydro_prod,Hällefors,2008,47490.5
hydro_prod,Ljusnarsberg,2008,31682.0
hydro_prod,Örebro,2008,2624.3333333333335
hydro_prod,Kumla,2008,0.0
hydro_prod,Askersund,2008,1014.0
hydro_prod,Karlskoga,2008,70862.0
hydro_prod,Nora,2008,29435.0
hydro_prod,Lindesberg,2008,73706.0
hydro_prod,Skinnskatteberg,2008,14470.0
hydro_prod,Surahammar,2008,39670.0
hydro_prod,Kungsör,2008,1673.0
hydro_prod,Hallstahammar,2008,87316.0
hydro_prod,Norberg,2008,451.0
hydro_prod,Västerås,2008,6117.0
hydro_prod,Sala,2008,0.0
hydro_prod,Fagersta,2008,33707.0
hydro_prod,Köping,2008,17516.0
hydro_prod,Arboga,2008,17225.0
hydro_prod,Vansbro,2008,88737.0
hydro_prod,Malung,2008,113795.0
hydro_prod,Gagnef,2008,318990.0
hydro_prod,Leksand,2008,125776.0
hydro_prod,Rättvik,2008,13914.0
hydro_prod,Orsa,2008,92624.0
hydro_prod,Älvdalen,2008,985401.0
hydro_prod,Smedjebacken,2008,44974.0
hydro_prod,Mora,2008,191937.0
hydro_prod,Falun,2008,60374.0
hydro_prod,Borlänge,2008,957682.0
hydro_prod,Säter,2008,557755.0
hydro_prod,Hedemora,2008,0.0
hydro_prod,Avesta,2008,446577.0
hydro_prod,Ludvika,2008,62887.0
hydro_prod,Ockelbo,2008,0.0
hydro_prod,Hofors,2008,0.0
hydro_prod,Ovanåker,2008,167946.0
hydro_prod,Nordanstig,2008,11531.0
hydro_prod,Ljusdal,2008,488798.0
hydro_prod,Gävle,2008,78820.0
hydro_prod,Sandviken,2008,2713.0
hydro_prod,Söderhamn,2008,638273.0
hydro_prod,Bollnäs,2008,810513.0
hydro_prod,Hudiksvall,2008,60135.0
hydro_prod,Ånge,2008,1302003.0
hydro_prod,Timrå,2008,707815.0
hydro_prod,Härnösand,2008,0.0
hydro_prod,Sundsvall,2008,857832.0
hydro_prod,Kramfors,2008,0.0
hydro_prod,Sollefteå,2008,7615593.0
hydro_prod,Örnsköldsvik,2008,445072.0
hydro_prod,Ragunda,2008,3177994.0
hydro_prod,Bräcke,2008,0.0
hydro_prod,Krokom,2008,1198032.0
hydro_prod,Strömsund,2008,1635604.0
hydro_prod,Åre,2008,305382.0
hydro_prod,Berg,2008,696862.0
hydro_prod,Härjedalen,2008,2146787.0
hydro_prod,Östersund,2008,54090.0
hydro_prod,Nordmaling,2008,17198.0
hydro_prod,Bjurholm,2008,0.0
hydro_prod,Vindeln,2008,526375.0
hydro_prod,Robertsfors,2008,45461.0
hydro_prod,Norsjö,2008,755306.0
hydro_prod,Malå,2008,896579.0
hydro_prod,Storuman,2008,2073249.0
hydro_prod,Sorsele,2008,0.0
hydro_prod,Dorotea,2008,0.0
hydro_prod,Vännäs,2008,1177961.0
hydro_prod,Vilhelmina,2008,677560.0
hydro_prod,Åsele,2008,421733.0
hydro_prod,Umeå,2008,436796.0
hydro_prod,Lycksele,2008,1405044.0
hydro_prod,Skellefteå,2008,2141855.0
hydro_prod,Arvidsjaur,2008,845137.0
hydro_prod,Arjeplog,2008,372964.0
hydro_prod,Jokkmokk,2008,13132848.0
hydro_prod,Överkalix,2008,0.0
hydro_prod,Kalix,2008,0.0
hydro_prod,Övertorneå,2008,0.0
hydro_prod,Pajala,2008,0.0
hydro_prod,Gällivare,2008,2104262.0
hydro_prod,Älvsbyn,2008,0.0
hydro_prod,Luleå,2008,0.0
hydro_prod,Piteå,2008,204560.0
hydro_prod,Boden,2008,1820231.0
hydro_prod,Haparanda,2008,0.0
hydro_prod,Kiruna,2008,0.0
crop_yield_total,Ale,2009,5.233690360272639
crop_yield_total,Alingsås,2009,5.233690360272639
crop_yield_total,Bengtsfors,2009,5.233690360272639
crop_yield_total,Bollebygd,2009,5.233690360272639
crop_yield_total,Borås,2009,5.233690360272639
crop_yield_total,Dals-Ed,2009,5.233690360272639
crop_yield_total,Essunga,2009,5.233690360272639
crop_yield_total,Falköping,2009,5.233690360272639
crop_yield_total,Färgelanda,2009,5.233690360272639
crop_yield_total,Grästorp,2009,5.233690360272639
crop_yield_total,Gullspång,2009,5.233690360272639
crop_yield_total,Göteborg,2009,5.233690360272639
crop_yield_total,Götene,2009,5.233690360272639
crop_yield_total,Herrljunga,2009,5.233690360272639
crop_yield_total,Hjo,2009,5.233690360272639
crop_yield_total,Härryda,2009,5.233690360272639
crop_yield_total,Karlsborg,2009,5.233690360272639
crop_yield_total,Kungälv,2009,5.233690360272639
crop_yield_total,Lerum,2009,5.233690360272639
crop_yield_total,Lidköping,2009,5.233690360272639
crop_yield_total,Lilla Edet,2009,5.233690360272639
crop_yield_total,Lysekil,2009,5.233690360272639
crop_yield_total,Mariestad,2009,5.233690360272639
crop_yield_total,Mark,2009,5.233690360272639
crop_yield_total,Mellerud,2009,5.233690360272639
crop_yield_total,Munkedal,2009,5.233690360272639
crop_yield_total,Mölndal,2009,5.233690360272639
crop_yield_total,Orust,2009,5.233690360272639
crop_yield_total,Partille,2009,5.233690360272639
crop_yield_total,Skara,2009,5.233690360272639
crop_yield_total,Skövde,2009,5.233690360272639
crop_yield_total,Sotenäs,2009,5.233690360272639
crop_yield_total,Stenungsund,2009,5.233690360272639
crop_yield_total,Strömstad,2009,5.233690360272639
crop_yield_total,Svenljunga,2009,5.233690360272639
crop_yield_total,Tanum,2009,5.233690360272639
crop_yield_total,Tibro,2009,5.233690360272639
crop_yield_total,Tidaholm,2009,5.233690360272639
crop_yield_total,Tjörn,2009,5.233690360272639
crop_yield_total,Tranemo,2009,5.233690360272639
crop_yield_total,Trollhättan,2009,5.233690360272639
crop_yield_total,Töreboda,2009,5.233690360272639
crop_yield_total,Uddevalla,2009,5.233690360272639
crop_yield_total,Ulricehamn,2009,5.233690360272639
crop_yield_total,Vara,2009,5.233690360272639
crop_yield_total,Vänersborg,2009,5.233690360272639
crop_yield_total,Vårgårda,2009,5.233690360272639
crop_yield_total,Åmål,2009,5.233690360272639
crop_yield_total,Öckerö,2009,5.233690360272639
crop_yield_total,Alvesta,2009,4.776119402985074
crop_yield_total,Lessebo,2009,4.776119402985074
crop_yield_total,Ljungby,2009,4.776119402985074
crop_yield_total,Markaryd,2009,4.776119402985074
crop_yield_total,Tingsryd,2009,4.776119402985074
crop_yield_total,Uppvidinge,2009,4.776119402985074
crop_yield_total,Växjö,2009,4.776119402985074
crop_yield_total,Älmhult,2009,4.776119402985074
crop_yield_total,Aneby,2009,5.942028985507247
crop_yield_total,Eksjö,2009,5.942028985507247
crop_yield_total,Gislaved,2009,5.942028985507247
crop_yield_total,Gnosjö,2009,5.942028985507247
crop_yield_total,Habo,2009,5.942028985507247
crop_yield_total,Jönköping,2009,5.942028985507247
crop_yield_total,Mullsjö,2009,5.942028985507247
crop_yield_total,Nässjö,2009,5.942028985507247
crop_yield_total,Sävsjö,2009,5.942028985507247
crop_yield_total,Tranås,2009,5.942028985507247
crop_yield_total,Vaggeryd,2009,5.942028985507247
crop_yield_total,Vetlanda,2009,5.942028985507247
crop_yield_total,Värnamo,2009,5.942028985507247
crop_yield_total,Arboga,2009,4.619482496194825
crop_yield_total,Fagersta,2009,4.619482496194825
crop_yield_total,Hallstahammar,2009,4.619482496194825
crop_yield_total,Kungsör,2009,4.619482496194825
crop_yield_total,Köping,2009,4.619482496194825
crop_yield_total,Norberg,2009,4.619482496194825
crop_yield_total,Sala,2009,4.619482496194825
crop_yield_total,Skinnskatteberg,2009,4.619482496194825
crop_yield_total,Surahammar,2009,4.619482496194825
crop_yield_total,Västerås,2009,4.619482496194825
crop_yield_total,Arvika,2009,3.4892086330935252
crop_yield_total,Eda,2009,3.4892086330935252
crop_yield_total,Filipstad,2009,3.4892086330935252
crop_yield_total,Forshaga,2009,3.4892086330935252
crop_yield_total,Grums,2009,3.4892086330935252
crop_yield_total,Hagfors,2009,3.4892086330935252
crop_yield_total,Hammarö,2009,3.4892086330935252
crop_yield_total,Karlstad,2009,3.4892086330935252
crop_yield_total,Kil,2009,3.4892086330935252
crop_yield_total,Kristinehamn,2009,3.4892086330935252
crop_yield_total,Munkfors,2009,3.4892086330935252
crop_yield_total,Storfors,2009,3.4892086330935252
crop_yield_total,Sunne,2009,3.4892086330935252
crop_yield_total,Säffle,2009,3.4892086330935252
crop_yield_total,Torsby,2009,3.4892086330935252
crop_yield_total,Årjäng,2009,3.4892086330935252
crop_yield_total,Askersund,2009,5.280777537796976
crop_yield_total,Degerfors,2009,5.280777537796976
crop_yield_total,Hallsberg,2009,5.280777537796976
crop_yield_total,Hällefors,2009,5.280777537796976
crop_yield_total,Karlskoga,2009,5.280777537796976
crop_yield_total,Kumla,2009,5.280777537796976
crop_yield_total,Laxå,2009,5.280777537796976
crop_yield_total,Lekeberg,2009,5.280777537796976
crop_yield_total,Lindesberg,2009,5.280777537796976
crop_yield_total,Ljusnarsberg,2009,5.280777537796976
crop_yield_total,Nora,2009,5.280777537796976
crop_yield_total,Örebro,2009,5.280777537796976
crop_yield_total,Avesta,2009,2.938388625592417
crop_yield_total,Borlänge,2009,2.938388625592417
crop_yield_total,Falun,2009,2.938388625592417
crop_yield_total,Gagnef,2009,2.938388625592417
crop_yield_total,Hedemora,2009,2.938388625592417
crop_yield_total,Leksand,2009,2.938388625592417
crop_yield_total,Ludvika,2009,2.938388625592417
crop_yield_total,Malung,2009,2.938388625592417
crop_yield_total,Mora,2009,2.938388625592417
crop_yield_total,Orsa,2009,2.938388625592417
crop_yield_total,Rättvik,2009,2.938388625592417
crop_yield_total,Smedjebacken,2009,2.938388625592417
crop_yield_total,Säter,2009,2.938388625592417
crop_yield_total,Vansbro,2009,2.938388625592417
crop_yield_total,Älvdalen,2009,2.938388625592417
crop_yield_total,Bjuv,2009,8.211738891936369
crop_yield_total,Bromölla,2009,8.211738891936369
crop_yield_total,Burlöv,2009,8.211738891936369
crop_yield_total,Båstad,2009,8.211738891936369
crop_yield_total,Eslöv,2009,8.211738891936369
crop_yield_total,Helsingborg,2009,8.211738891936369
crop_yield_total,Hässleholm,2009,8.211738891936369
crop_yield_total,Höganäs,2009,8.211738891936369
crop_yield_total,Hörby,2009,8.211738891936369
crop_yield_total,Höör,2009,8.211738891936369
crop_yield_total,Klippan,2009,8.211738891936369
crop_yield_total,Kristianstad,2009,8.211738891936369
crop_yield_total,Kävlinge,2009,8.211738891936369
crop_yield_total,Landskrona,2009,8.211738891936369
crop_yield_total,Lomma,2009,8.211738891936369
crop_yield_total,Lund,2009,8.211738891936369
crop_yield_total,Malmö,2009,8.211738891936369
crop_yield_total,Osby,2009,8.211738891936369
crop_yield_total,Perstorp,2009,8.211738891936369
crop_yield_total,Simrishamn,2009,8.211738891936369
crop_yield_total,Sjöbo,2009,8.211738891936369
crop_yield_total,Skurup,2009,8.211738891936369
crop_yield_total,Staffanstorp,2009,8.211738891936369
crop_yield_total,Svalöv,2009,8.211738891936369
crop_yield_total,Svedala,2009,8.211738891936369
crop_yield_total,Tomelilla,2009,8.211738891936369
crop_yield_total,Trelleborg,2009,8.211738891936369
crop_yield_total,Vellinge,2009,8.211738891936369
crop_yield_total,Ystad,2009,8.211738891936369
